day_in_month_sin,calendar_week_sin,weekday_sin,dayofyear_sin,month_sin,day_in_month_cos,calendar_week_cos,weekday_cos,dayofyear_cos,month_cos,nb_days_since_last_survey,Datum_dt,CDU_CSU,SPD,GRUENE,FDP,LINKE,PIRATEN,AfD,Linke_PDS,PDS,REP_DVU,Sonstige
0.40673664307580004,0.9709418174260521,0.43388373911755823,0.9796136916454901,0.8660254037844388,-0.913545457642601,-0.23931566428755752,-0.900968867902419,-0.20089055513063506,-0.4999999999999998,21,2017-04-13,34.0,31.0,8.0,6.0,7.0,0.0,11.0,0.0,0.0,0.0,3.0
-0.8660254037844384,0.9350162426854149,0.43388373911755823,0.9483615800121715,0.8660254037844388,-0.5000000000000004,-0.35460488704253545,-0.900968867902419,-0.3171912885891061,-0.4999999999999998,7,2017-04-20,35.0,30.0,7.0,6.0,8.0,0.0,10.0,0.0,0.0,0.0,4.0
0.20791169081775931,0.8229838658936566,0.0,0.8717063187093219,0.49999999999999994,0.9781476007338057,-0.5680647467311556,1.0,-0.4900286664290592,-0.8660254037844387,11,2017-05-01,37.0,20.0,9.0,5.0,9.0,0.0,15.0,0.0,0.0,0.0,5.0
-0.587785252292473,0.6631226582407952,0.43388373911755823,0.6932812268869777,0.49999999999999994,-0.8090169943749475,-0.7485107481711012,-0.900968867902419,-0.720667149553861,-0.8660254037844387,17,2017-05-18,38.0,26.0,8.0,9.0,6.0,0.0,9.0,0.0,0.0,0.0,4.0
0.9945218953682733,0.35460488704253584,0.9749279121818236,0.4093559588156213,1.2246467991473532e-16,0.10452846326765344,-0.9350162426854147,-0.22252093395631434,-0.9123747579707273,-1.0,20,2017-06-07,39.0,23.0,8.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,3.0
5.66553889764798e-16,0.23931566428755766,0.43388373911755823,0.28023067519921585,1.2246467991473532e-16,-1.0,-0.970941817426052,-0.900968867902419,-0.9599326896597447,-1.0,8,2017-06-15,39.0,24.0,7.0,9.0,8.0,0.0,8.0,0.0,0.0,0.0,5.0
0.9510565162951536,-0.12053668025532283,-0.7818314824680299,-0.12874817745258066,-0.4999999999999998,-0.30901699437494734,-0.992708874098054,0.6234898018587334,-0.99167731989929,-0.8660254037844388,24,2017-07-09,37.0,21.0,8.0,9.0,10.0,0.0,11.0,0.0,0.0,0.0,4.0
0.5877852522924732,-0.23931566428755746,0.9749279121818236,-0.17976658572556214,-0.4999999999999998,-0.8090169943749473,-0.9709418174260521,-0.22252093395631434,-0.9837092937736098,-0.8660254037844388,3,2017-07-12,32.0,21.0,11.0,9.0,10.0,0.0,13.0,0.0,0.0,0.0,4.0
-0.5877852522924732,-0.46472317204376806,0.43388373911755823,-0.42500033996955394,-0.4999999999999998,0.8090169943749473,-0.8854560256532101,-0.900968867902419,-0.9051931898913975,-0.8660254037844388,15,2017-07-27,40.0,23.0,8.0,8.0,8.0,0.0,9.0,0.0,0.0,0.0,4.0
0.9510565162951535,-0.5680647467311556,-0.7818314824680299,-0.5737722679043243,-0.8660254037844384,0.30901699437494745,-0.8229838658936566,0.6234898018587334,-0.8190148866680802,-0.5000000000000004,10,2017-08-06,38.0,24.0,7.0,10.0,8.0,0.0,9.0,0.0,0.0,0.0,4.0
-0.9510565162951536,-0.8229838658936564,0.43388373911755823,-0.7961828637826154,-0.8660254037844384,0.30901699437494723,-0.5680647467311559,-0.900968867902419,-0.6050560696488494,-0.5000000000000004,18,2017-08-24,38.0,22.0,8.0,9.0,9.0,0.0,10.0,0.0,0.0,0.0,4.0
0.2079116908177585,-0.8854560256532096,0.43388373911755823,-0.8631421280499115,-0.8660254037844384,0.9781476007338058,-0.4647231720437691,-0.900968867902419,-0.5049610547215202,-0.5000000000000004,7,2017-08-31,37.0,23.0,8.0,8.0,9.0,0.0,11.0,0.0,0.0,0.0,4.0
0.5877852522924731,-0.8854560256532096,-0.7818314824680299,-0.888057322629493,-1.0,0.8090169943749475,-0.4647231720437691,0.6234898018587334,-0.4597327394521046,-1.8369701987210297e-16,3,2017-09-03,32.0,31.0,8.0,6.0,8.0,0.0,11.0,0.0,0.0,0.0,4.0
0.9945218953682734,-0.9350162426854147,-0.433883739117558,-0.9242907221930934,-1.0,-0.10452846326765333,-0.3546048870425359,-0.9009688679024191,-0.3816892202666586,-1.8369701987210297e-16,5,2017-09-08,39.0,24.0,8.0,8.0,9.0,0.0,8.0,0.0,0.0,0.0,4.0
0.7431448254773945,-0.970941817426052,0.0,-0.9427611433904206,-1.0,-0.6691306063588579,-0.23931566428755774,1.0,-0.33346877891818705,-1.8369701987210297e-16,3,2017-09-11,30.0,21.0,11.0,12.0,9.0,0.0,13.0,0.0,0.0,0.0,4.0
0.2079116908177593,-0.970941817426052,0.43388373911755823,-0.9587178169872964,-1.0,-0.9781476007338057,-0.23931566428755774,-0.900968867902419,-0.2843591872810036,-1.8369701987210297e-16,3,2017-09-14,37.0,20.0,8.0,10.0,9.0,0.0,12.0,0.0,0.0,0.0,5.0
-0.9510565162951536,-0.992708874098054,-0.7818314824680299,-0.9932568492674143,-1.0,0.30901699437494723,-0.12053668025532356,0.6234898018587334,-0.11593459959550065,-1.8369701987210297e-16,10,2017-09-24,33.0,21.0,9.0,11.0,9.0,0.0,13.0,0.0,0.0,0.0,5.0
-0.8660254037844384,-0.9350162426854148,-0.433883739117558,-0.9455963874271428,-0.8660254037844386,-0.5000000000000004,0.35460488704253557,-0.9009688679024191,0.3253420847119795,0.5,26,2017-10-20,31.0,21.0,11.0,12.0,9.0,0.0,12.0,0.0,0.0,0.0,4.0
0.8660254037844386,-0.822983865893657,-0.7818314824680299,-0.8214765533024145,-0.5000000000000004,0.5000000000000001,0.5680647467311548,0.6234898018587334,0.5702422926917867,0.8660254037844384,16,2017-11-05,37.0,27.0,8.0,8.0,7.0,0.0,10.0,0.0,0.0,0.0,3.0
-0.20791169081775907,-0.6631226582407955,0.43388373911755823,-0.6994583270516471,-0.5000000000000004,-0.9781476007338057,0.7485107481711009,-0.900968867902419,0.7146733860429608,0.8660254037844384,11,2017-11-16,31.0,21.0,11.0,11.0,10.0,0.0,12.0,0.0,0.0,0.0,4.0
-0.8660254037844384,-0.5680647467311559,0.0,-0.6486295610349818,-0.5000000000000004,-0.5000000000000004,0.8229838658936564,1.0,0.7611042586607744,0.8660254037844384,4,2017-11-20,32.0,22.0,11.0,10.0,10.0,0.0,11.0,0.0,0.0,0.0,4.0
0.8660254037844388,-0.35460488704253595,-0.7818314824680299,-0.35367612217637207,-2.4492935982947064e-16,-0.4999999999999998,0.9350162426854147,0.6234898018587334,0.935367949313148,1.0,20,2017-12-10,32.0,20.0,10.0,11.0,10.0,0.0,11.0,0.0,0.0,0.0,6.0
0.2079116908177593,-0.2393156642875578,0.43388373911755823,-0.2884824328806098,-2.4492935982947064e-16,-0.9781476007338057,0.970941817426052,-0.900968867902419,0.9574851883550389,1.0,4,2017-12-14,32.0,20.0,12.0,9.0,9.0,0.0,13.0,0.0,0.0,0.0,5.0
0.40673664307580015,0.12053668025532305,0.7818314824680297,0.03442161162274574,0.49999999999999994,0.9135454576426009,0.992708874098054,0.6234898018587336,0.9994074007397048,0.8660254037844387,19,2018-01-02,33.0,18.0,11.0,10.0,11.0,0.0,14.0,0.0,0.0,0.0,3.0
